City ID,City,Country,Max Temp,Lat,Lng,Humidity,Cloudiness,Wind Speed
1816751,Beidao,CN,23.83,34.5686,105.8933,81,100,2.91
3361934,Saldanha,ZA,62.65,-33.0117,17.9442,92,25,2.62
2176639,Batemans Bay,AU,88.99,-35.7167,150.1833,50,6,8.72
3663475,Maraã,BR,72.79,-1.8333,-65.3667,98,100,2.17
1278969,Along,IN,52.59,28.1667,94.7667,95,99,1.59
2128975,Nemuro,JP,18.03,43.3236,145.575,71,7,5.01
235191,Amudat,UG,68.27,1.95,34.95,40,21,3.29
1606030,Surin,TH,77.23,14.8818,103.4936,99,20,8.68
154097,Mgandu,TZ,60.57,-5.95,34.1333,94,100,1.14
1847947,Shingū,JP,50.99,33.7333,135.9833,83,100,5.91
949683,Thabazimbi,ZA,72.21,-24.5917,27.4116,61,68,2.62
3896924,Cañete,CL,57.7,-37.8,-73.4,80,49,8.61
3461408,Ilhéus,BR,82.22,-14.7889,-39.0494,78,40,5.75
3440791,Getulio Vargas,UY,64.33,-32.6796,-53.5494,73,0,7.87
1630789,Pontianak,ID,75.18,-0.0333,109.3333,94,40,3.44
1850523,Tateyama,JP,41.27,34.9833,139.8667,90,100,19.75
2649089,Gardenstown,GB,36.09,57.671,-2.336,73,100,20.27
5970873,Hare Bay,CA,34.95,48.8499,-54.0148,93,100,12.26
2020812,Lesozavodsk,RU,12.27,45.4794,133.4244,90,100,1.23
2641434,Northam,GB,46.02,51.0333,-4.2167,93,100,9.04
2396518,Port-Gentil,GA,81.18,-0.7193,8.7815,80,100,6.49
2655315,Blyth,GB,39.36,55.1271,-1.5086,79,20,8.05
2980080,Saint-François,FR,35.67,46.4154,3.9054,86,0,3.44
2139521,Noumea,NC,84.99,-22.2763,166.4572,99,100,18.7
1278899,Amarpātan,IN,52.39,24.3167,80.9833,94,1,4.68
1024312,Mocuba,MZ,70.61,-16.8392,36.9856,96,79,2.15
1637001,Biak,ID,81.57,-0.9131,122.8766,73,100,0.56
3440034,Tacuarembó,UY,64.09,-31.7333,-55.9833,47,0,4.27
2129003,Honchō,JP,26.83,41.8833,140.6833,63,75,3.44
5039537,North Mankato,US,28.99,44.1733,-94.0339,84,100,23.02
5942913,Dryden,CA,10.69,49.7833,-92.7503,72,100,9.22
3698359,Chicama,PE,68.54,-7.8447,-79.1469,68,71,4.25
3133983,Trofors,NO,36.75,65.5333,13.4063,85,57,19.1
364933,Umm Kaddadah,SD,62.47,13.6017,26.6876,19,0,14.97
3939761,Hualmay,PE,70.36,-11.0964,-77.6139,81,47,7.96
2768811,Pinkafeld,AT,41.47,47.3667,16.1167,83,8,1.99
642455,Pedersore,FI,29.89,63.65,22.6833,84,100,13.44
2094027,Kieta,PG,85.39,-6.2167,155.6333,72,43,7.2
2206357,Opunake,NZ,78.85,-39.4556,173.8583,71,100,18.81
3175096,Laas,IT,51.26,46.6166,10.7002,33,16,3.22
2278158,Buchanan,LR,78.4,5.8808,-10.0467,86,9,3.62
1529651,Altay,CN,5.34,47.8667,88.1167,95,100,3.69
304919,Malatya Province,TR,37.45,38.5,38.0,93,100,12.66
2128025,Shizunai-furukawachō,JP,26.49,42.3339,142.3669,57,4,1.45
2122605,Okhotsk,RU,10.42,59.3833,143.3,77,100,9.93
3386467,Terra Santa,BR,74.28,-2.1042,-56.4869,95,100,0.58
3374210,São Filipe,CV,76.37,14.8961,-24.4956,59,97,4.25
3438064,General José Eduvigis Díaz,PY,84.24,-27.1667,-58.4167,30,0,6.62
3693584,Pimentel,PE,71.4,-6.8367,-79.9342,76,100,10.49
2643044,Margate,GB,48.96,51.3813,1.3862,86,100,3.0
1267390,Kavaratti,IN,79.97,10.5669,72.642,72,100,15.08
2022129,Kichera,RU,-11.4,55.9375,110.0997,84,33,6.55
4004293,Ixtapa,MX,74.43,20.7,-105.2,64,0,12.66
1082243,Ambilobe,MG,73.98,-13.2,49.05,97,100,1.74
3155152,Gravdal,NO,37.42,68.1214,13.5031,80,100,25.39
515879,Oktyabr'skiy,RU,17.58,54.4815,53.471,89,100,12.1
1636426,Manggar,ID,78.6,-2.8833,108.2667,83,100,9.24
2065594,Mount Isa,AU,89.37,-20.7333,139.5,51,76,8.05
3440777,Rocha,UY,61.48,-34.4833,-54.3333,84,0,6.29
3441890,Departamento de Maldonado,UY,69.19,-34.6667,-54.9167,81,12,8.23
1259385,Port Blair,IN,78.84,11.6667,92.75,78,20,9.22
3435261,Concordia,AR,72.16,-31.393,-58.0209,39,0,5.79
1215502,Banda Aceh,ID,77.59,5.5577,95.3222,83,100,6.17
3939168,Huarmey,PE,71.67,-10.0681,-78.1522,78,100,7.0
2112802,Hasaki,JP,39.6,35.7333,140.8333,81,100,14.56
3230781,Hella,NO,33.94,67.2,14.4333,89,75,18.41
2109701,Auki,SB,82.11,-8.7676,160.7034,84,99,10.56
4969398,Lewiston,US,37.22,44.1003,-70.2148,84,0,5.75
1510689,Baykit,RU,-15.52,61.67,96.37,98,91,2.08
2138555,Poum,NC,81.34,-20.2333,164.0167,86,100,29.17
704422,Krasnoarmiys'k,UA,31.48,48.282,37.1758,97,100,10.18
475777,Vereshchagino,RU,22.62,58.0789,54.6557,92,100,14.25
3136690,Stokmarknes,NO,34.5,68.5646,14.9108,92,100,11.36
5557293,Sitka,US,42.69,57.0531,-135.33,87,100,19.57
3157799,Farsund,NO,40.95,58.0948,6.8047,9,100,23.53
1528998,Yumen,CN,20.61,40.2833,97.2,48,100,10.04
935214,Saint-Pierre,RE,74.88,-21.3393,55.4781,64,100,6.91
2062276,Roebourne,AU,86.25,-20.7833,117.1333,66,11,14.61
1519928,Kostanay,KZ,16.09,53.1667,63.5833,92,100,4.47
69559,Yarim,YE,50.25,14.298,44.3779,37,4,2.51
2974388,Arrondissement de Soissons,FR,41.2,49.3333,3.3333,91,32,6.55
1631637,Pemangkat,ID,74.48,1.1667,108.9667,93,100,2.53
5219585,Williamsport,US,44.62,41.2412,-77.0011,45,0,12.66
712515,Beloye,UA,31.64,48.4952,39.0505,93,100,8.88
3160100,Beian,NO,40.01,63.6559,9.5683,81,40,26.46
5554428,Ketchikan,US,46.87,55.3422,-131.6461,93,75,9.22
3374235,Sal Rei,CV,72.16,16.1833,-22.9167,80,100,9.8
1863997,Fukuechō,JP,48.56,32.6881,128.8419,71,75,4.61
3461370,Imbituba,BR,75.09,-28.24,-48.6703,86,67,4.85
415189,Aden,YE,76.03,12.7794,45.0367,68,20,18.41
1263752,Māngrol,IN,65.79,21.1167,70.1167,48,100,14.07
2447513,Arlit,NE,65.77,18.7369,7.3853,9,0,9.48
566165,Diveyevo,RU,16.21,55.0433,43.2418,97,100,3.47
5572400,Susanville,US,57.04,40.4163,-120.653,33,0,5.75
4031637,Lavrentiya,RU,-22.83,65.5833,-171.0,93,30,7.9
108410,Riyadh,SA,55.54,24.6877,46.7219,31,0,9.64
3893629,Coquimbo,CL,65.17,-29.9533,-71.3436,82,32,5.3
3105522,Bereda,ES,47.91,43.2686,-7.5406,97,18,2.59
3346821,Ondjiva,AO,68.83,-17.0667,15.7333,86,100,6.2
535839,Leshukonskoye,RU,17.62,64.8989,45.7622,93,100,9.19
1803331,Linxia Chengguanzhen,CN,18.07,35.6003,103.2064,92,100,3.65
2021017,Kysyl-Syr,RU,-38.88,63.8986,122.7617,100,97,1.83
1274984,Canning,IN,62.62,22.3189,88.6714,70,0,4.56
2020824,Lermontovka,RU,14.86,47.1453,134.3383,86,88,1.07
1234633,Moratuwa,LK,75.22,6.773,79.8816,79,100,8.14
3893726,Constitución,CL,58.82,-35.3333,-72.4167,85,0,8.57
3465059,Cubatão,BR,78.03,-23.895,-46.4253,26,69,3.71
4068590,Huntsville,US,53.4,34.7304,-86.5861,45,0,7.0
3517151,Santander Jiménez,MX,59.68,24.2167,-98.4667,64,6,9.84
2192362,Christchurch,NZ,71.91,-43.5333,172.6333,88,75,2.3
1714733,Dingle,PH,80.89,10.9995,122.6711,71,13,14.72
359792,Aswān,EG,55.27,24.0934,32.907,45,0,15.59
293842,Kiryat Gat,IL,48.88,31.61,34.7642,100,74,19.6
504371,Pshekhskaya,RU,30.72,44.696,39.7967,88,14,5.1
3437682,Natalicio Talavera,PY,72.46,-25.6333,-56.3,49,0,2.55
1853174,Sakaiminato,JP,40.98,35.55,133.2333,75,75,3.44
361291,Hurghada,EG,56.08,27.2574,33.8129,47,0,22.15
1214488,Meulaboh,ID,75.11,4.1363,96.1285,87,100,9.04
698479,Onufriyivka,UA,31.87,48.9072,33.4487,85,100,10.0
3864331,Bell Ville,AR,72.66,-32.6259,-62.6887,33,15,9.01
371745,Kutum,SD,54.79,14.2,24.6667,20,0,7.27
933077,Shakawe,BW,67.33,-18.3667,21.85,87,7,3.44
2038342,Beipiao,CN,22.6,41.7919,120.7792,59,2,1.01
1502073,Krasnosel'kup,RU,-12.35,65.7,82.4667,87,21,9.31
368246,Raja,SS,70.41,8.4596,25.678,23,7,4.97
2177069,Ballina,AU,80.78,-28.8667,153.5667,63,0,8.05
3006387,Semme,FR,43.21,46.1963,1.5007,91,87,6.98
2036055,Lishu,CN,24.67,43.3047,124.3278,72,14,5.14
2189343,Kaeo,NZ,77.32,-35.1,173.7833,83,100,9.98
2656847,Atherton,GB,42.89,53.5237,-2.4935,81,100,1.99
204405,Uvira,CD,72.03,-3.4067,29.1458,89,100,5.57
1061335,Mananjary,MG,75.45,-21.2167,48.3333,92,47,5.57
7341918,Moba,CN,26.83,33.2288,105.0179,81,100,3.53
1735634,Kuching,MY,75.42,1.55,110.3333,94,40,3.44
5954718,Flin Flon,CA,6.64,54.7682,-101.865,78,100,3.44
2173323,Bundaberg,AU,84.22,-24.85,152.35,55,40,12.66
4984075,Alpena,US,36.18,45.0617,-83.4327,86,100,6.91
2451778,San,ML,75.13,13.3034,-4.8956,12,0,9.24
5962442,Goderich,CA,37.2,43.7501,-81.7165,80,100,10.36
3430443,Necochea,AR,71.04,-38.5473,-58.7368,61,0,9.89
7082481,Khuzdar,PK,46.33,27.7384,66.6434,26,0,5.61
3416888,Grindavik,IS,23.47,63.8424,-22.4338,68,0,6.91
925789,Mulanje,MW,69.06,-16.0316,35.5,87,100,3.31
5369906,Malibu,US,86.56,34.005,-118.8101,11,0,16.24
5055787,Kirksville,US,42.75,40.1948,-92.5833,49,0,11.5
554482,Kagal'nitskaya,RU,31.73,46.8806,40.1466,85,75,5.48
1078553,Ampanihy,MG,70.54,-24.7,44.75,88,11,4.94
2396853,Omboué,GA,78.76,-1.5746,9.2618,89,100,4.47
3599575,Barillas,GT,64.74,15.8036,-91.3158,99,88,2.01
2017658,Preobrazheniye,RU,29.52,42.9019,133.9064,61,74,1.68
2132606,Samarai,PG,83.01,-10.6167,150.6667,68,87,11.52
370457,Maridi,SS,71.37,4.9158,29.4742,32,12,1.81
2090021,Namatanai,PG,84.78,-3.6667,152.4333,69,51,5.97
6148373,Sioux Lookout,CA,10.78,50.1001,-91.917,78,75,18.41
934322,Mahébourg,MU,74.25,-20.4081,57.7,75,90,4.81
3438735,Encarnación,PY,86.52,-27.3333,-55.9,35,0,4.61
2269594,Cascais,PT,58.51,38.6979,-9.4215,68,9,15.01
1498283,Mugur-Aksy,RU,-17.27,50.35,90.5,98,84,4.45
696292,Prymors'k,UA,36.34,46.7348,36.3443,89,100,10.2
2738381,Lata,PT,47.71,40.1629,-8.3327,68,51,3.76
1624725,Tarakan,ID,76.5,3.3,117.6333,94,75,1.14
3393692,Itarema,BR,78.57,-2.9248,-39.9167,75,12,9.04
1803267,Lishan,CN,38.59,31.8576,113.2951,80,1,4.72
5961564,Glace Bay,CA,31.57,46.1969,-59.957,84,100,10.36
4737094,Tomball,US,66.58,30.0972,-95.6161,41,0,5.75
64814,Bandarbeyla,SO,72.97,9.4942,50.8122,69,100,14.72
1805733,Jinchang,CN,21.65,38.4953,102.1739,52,93,2.21
1215498,Bandar,ID,72.43,2.05,99.75,97,100,1.23
1213821,Sigli,ID,77.34,5.3848,95.9609,81,100,4.05
1862505,Hirara,JP,68.27,24.8,125.2833,94,75,2.3
2271968,Aljezur,PT,52.39,37.3191,-8.8033,75,100,5.26
6323121,Florianópolis,BR,72.63,-27.6146,-48.5012,74,75,8.05
3628503,San Carlos,VE,79.39,9.6612,-68.5827,63,100,2.66
1788852,Xining,CN,15.24,36.6167,101.7667,92,100,0.72
3421193,Paamiut,GL,21.72,61.994,-49.6678,77,100,19.19
556268,Ostrovnoy,RU,23.72,68.0531,39.5131,87,100,20.65
1512019,Aksarka,RU,-0.42,66.5606,67.7975,99,95,7.96
352733,Marsá Maţrūḩ,EG,54.0,31.3525,27.2453,53,49,17.07
1337617,Muli,MV,80.94,2.9167,73.5667,76,39,8.84
1489822,Tegul'det,RU,-16.98,57.3064,88.1667,99,17,4.07
1168700,Ormara,PK,68.43,25.2088,64.6357,41,2,4.18
1651531,Ambon City,ID,82.54,-3.6954,128.1814,78,40,5.75
2446796,Bilma,NE,59.83,18.6853,12.9164,25,0,13.22
2511150,Santa Lucía,ES,61.92,27.9117,-15.5407,52,0,3.44
2130705,Akabira,JP,12.04,43.5514,142.0531,81,17,1.86
1497376,Nizhnyaya Tavda,RU,-1.55,57.6731,66.1725,98,48,6.11
3044835,Szászvár,HU,43.16,46.2767,18.3757,75,0,2.46
178202,Webuye,KE,61.83,0.6075,34.7697,56,22,5.99
2168305,Dubbo,AU,86.13,-32.25,148.6167,30,40,6.91
5374376,Monterey,US,74.97,36.2505,-121.2516,38,100,2.39
5991056,Kenora,CA,12.18,49.8167,-94.4337,79,100,10.36
